CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCHBD,SEVADV,ALLOTHER,AMERBAPA,ARMENIAN,ASSEMBGD,CPRIMBAP,FREEWBAP,GENBAP,NEGROBAP,NBAPT,PRIMBAP,REGBAP,SOUTHBAP,UNITBAP,UNBAPAM,DUNKCON,DUNKPROG,BUDDHIST,CHCHRIST,CHCHRSCI,CHGOD,CHGODCH,CHGODNA,NAZARENE,CHBRETH,CONGREG,DISCIPLE,EASTORTH,RUSSORTH,EVANREF,EVANCHR,EVANCONG,EVANAUG,EVANUNIT,FEDERATE,FRIENFOU,FRIENORT,GRKORTHH,JEWISH,CJCLDS,LDSREORG,LUTHAMER,LUTHAUG,LUTHSOUM,LUTHFREE,LUTHWISC,LUTHNORW,LUTHMO,LUTHUNDA,LUTHUNIT,LUTHUNAM,MENNON,AME,AMEZION,COLMETH,METHEPIS,METHEPS,METHPROT,POLISH,CUMBPRES,PRESBUS,PRESBUSA,UNITPRES,PROTEPIS,CHRREF,REFAMER,CATHOLIC,SALVARMY,SCANDEV,UNITAR,UNTBRCHR,UNIVER,REFEPISC
1514,HOWARD,MISSOURI,29,45,0,0,165,0,0,35,0,0,0,106,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,306,1292,0,0,0,0,74,0,29,0,0,579,0,0,0,0,0,0
1515,HOWELL,MISSOURI,29,46,0,0,384,0,0,172,0,0,112,30,0,0,0,434,0,0,0,0,0,241,0,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,128,801,0,0,0,0,266,0,49,0,0,219,0,0,0,0,0,0
1516,IRON,MISSOURI,29,47,0,0,480,0,0,112,0,0,159,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,377,0,0,0,22,184,0,21,0,0,1326,0,0,0,0,0,0
1517,JACKSON,MISSOURI,29,48,0,0,24421,0,0,1149,0,0,0,9374,0,0,0,14990,0,0,0,0,0,524,0,0,0,0,0,0,2631,17216,0,0,1163,0,0,0,0,0,0,0,0,25250,0,8187,0,0,0,0,0,0,2375,0,0,0,0,2546,0,0,9828,6303,0,0,0,2905,8536,0,5172,0,0,44900,0,0,0,0,0,0
1518,JASPER,MISSOURI,29,49,0,0,1779,0,0,395,0,0,0,32,0,0,0,3530,0,0,0,0,0,60,0,0,0,0,0,0,50,2881,0,0,0,0,0,0,0,0,0,0,0,275,0,607,0,0,0,0,0,0,296,0,0,0,0,0,0,0,2563,869,0,0,0,0,2430,0,496,0,0,1189,0,0,0,0,0,0
1519,JEFFERSON,MISSOURI,29,50,0,0,552,0,0,78,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,0,0,0,156,0,0,290,952,0,0,0,354,270,0,37,0,0,2839,0,0,0,0,0,0
1520,JOHNSON,MISSOURI,29,51,0,0,855,0,0,0,0,0,0,246,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,140,0,0,0,0,20,0,0,976,655,0,0,0,0,370,0,63,0,0,395,0,0,0,0,0,0
1521,KNOX,MISSOURI,29,52,0,0,278,0,0,189,0,0,0,20,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,144,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,160,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,0
1522,LACLEDE,MISSOURI,29,53,0,0,759,0,0,60,0,0,0,29,0,0,0,1222,0,0,0,0,0,148,0,0,0,0,0,0,316,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,700,580,0,0,0,0,0,0,30,0,0,259,0,0,0,0,0,0
1523,LAFAYETTE,MISSOURI,29,54,0,0,353,0,0,41,0,0,0,372,0,0,0,1866,0,0,0,0,0,33,0,0,0,0,0,0,0,463,0,0,1764,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,4520,0,0,0,0,194,0,0,447,1804,0,0,0,652,214,0,36,0,0,1038,0,0,0,0,0,0
1524,LAWRENCE,MISSOURI,29,55,0,0,604,0,0,181,0,0,0,0,0,0,0,2065,0,0,0,0,0,77,0,0,0,0,0,0,57,1158,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,738,541,0,0,0,0,228,0,55,0,0,1103,0,0,0,0,0,0
1525,LEWIS,MISSOURI,29,56,0,0,8,0,0,56,0,0,0,317,0,0,0,1885,0,0,0,0,0,23,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,40,0,0,0,833,0,0,0,97,2,0,0,0,0,321,0,0,0,0,0,0
1526,LINCOLN,MISSOURI,29,57,0,0,217,0,0,22,0,0,0,68,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,273,1163,0,0,0,100,194,0,0,0,0,1688,0,0,0,0,0,0
1527,LINN,MISSOURI,29,58,0,0,815,0,0,68,0,0,0,56,0,0,0,989,0,0,0,0,0,66,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1808,1028,0,0,0,0,374,0,18,0,0,1029,0,0,0,0,0,0
1528,LIVINGSTON,MISSOURI,29,59,0,0,317,0,0,0,0,0,0,84,0,0,0,979,0,0,0,0,0,48,0,0,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,101,0,0,186,1463,0,0,0,0,372,0,100,0,0,671,0,0,0,0,0,0
1529,MACON,MISSOURI,29,61,0,0,296,0,0,110,0,0,0,555,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,191,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,160,0,0,0,0,64,0,0,368,677,0,0,0,0,749,0,99,0,0,562,0,0,0,0,0,0
1530,MADISON,MISSOURI,29,62,0,0,700,0,0,0,0,0,270,5,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,855,0,0,0,0,83,0,0,0,0,520,0,0,0,0,0,0
1531,MARIES,MISSOURI,29,63,0,0,46,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,110,0,0,0,0,0,0,151,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,56,0,0,0,259,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0
1532,MARION,MISSOURI,29,64,0,0,594,0,0,217,0,0,0,66,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1884,0,0,0,0,273,0,0,102,1859,0,0,0,140,662,0,336,0,0,2264,0,0,0,0,0,0
1533,MCDONALD,MISSOURI,29,60,0,0,375,0,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,258,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,583,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
1534,MERCER,MISSOURI,29,65,0,0,0,0,0,86,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,MILLER,MISSOURI,29,66,0,0,390,0,0,13,0,0,0,36,0,0,0,1436,0,0,0,0,0,104,0,0,0,0,0,0,335,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,65,0,0,0,0,0,1801,0,0,0,0,0,0
1536,MISSISSIPPI,MISSOURI,29,67,0,0,169,0,0,19,0,0,44,606,0,0,0,910,0,0,0,0,0,14,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,1406,0,0,0,60,0,0,0,0,0,730,0,0,0,0,0,0
1537,MONITEAU,MISSOURI,29,68,0,0,134,0,0,0,0,0,0,131,0,0,0,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,54,387,0,0,0,58,39,0,0,0,0,1133,0,0,0,0,0,0
1538,MONROE,MISSOURI,29,69,0,0,68,0,0,0,0,0,0,70,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,319,0,0,49,0,0,940,0,0,0,0,0,0
1539,MONTGOMERY,MISSOURI,29,70,0,0,117,0,0,0,0,0,0,132,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,275,1181,0,0,0,88,76,0,0,0,0,1211,0,0,0,0,0,0
1540,MORGAN,MISSOURI,29,71,0,0,714,0,0,98,0,0,0,196,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,90,550,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0
1541,NEW MADRID,MISSOURI,29,72,0,0,261,0,0,118,0,0,276,364,0,0,0,845,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,205,0,0,0,1395,0,0,0,83,0,0,0,0,0,673,0,0,0,0,0,0
1542,NEWTON,MISSOURI,29,73,0,0,234,0,0,34,0,0,0,14,0,0,0,1674,0,0,0,0,0,470,0,0,0,0,0,0,157,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1207,0,0,0,0,428,0,21,0,0,591,0,0,0,0,0,0
1543,NODAWAY,MISSOURI,29,74,0,0,121,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,136,0,0,0,0,0,0,0,1721,0,0,150,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2301,1351,0,0,0,0,63,0,0,0,0,2590,0,0,0,0,0,0
1544,OREGON,MISSOURI,29,75,0,0,448,0,0,120,0,0,0,0,0,0,0,380,0,0,0,0,0,109,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
1545,OSAGE,MISSOURI,29,76,0,0,32,0,0,27,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,65,497,0,0,284,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,509,0,0,0,0,136,0,0,0,0,8007,0,0,0,0,0,0
1546,OZARK,MISSOURI,29,77,0,0,343,0,0,28,0,0,1053,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,PEMISCOT,MISSOURI,29,78,0,0,470,0,0,0,0,0,0,1948,0,0,0,2202,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,248,0,0,0,0,0,350,0,0,0,0,0,0
1548,PERRY,MISSOURI,29,79,0,0,440,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,0,0,0,0,0,0,0,294,18,0,0,0,223,0,0,0,0,0,6964,0,0,0,0,0,0
1549,PETTIS,MISSOURI,29,80,0,0,795,0,0,148,0,0,0,500,0,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,255,1371,0,0,308,0,0,0,0,0,0,0,0,200,0,45,0,0,0,0,0,0,489,0,0,0,0,154,0,0,854,1260,0,0,0,204,611,0,198,0,0,1956,0,0,0,0,0,0
1550,PHELPS,MISSOURI,29,81,0,0,100,0,0,74,0,0,0,0,0,0,0,1074,0,0,0,0,0,214,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,599,171,0,0,0,0,280,0,253,0,0,746,0,0,0,0,0,0
1551,PIKE,MISSOURI,29,82,0,0,138,0,0,0,0,0,0,602,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,60,986,0,0,0,0,1387,0,211,0,0,997,0,0,0,0,0,0
1552,PLATTE,MISSOURI,29,83,0,0,92,0,0,0,0,0,0,51,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,185,521,0,0,0,0,261,0,0,0,0,160,0,0,0,0,0,0
1553,POLK,MISSOURI,29,84,0,0,323,0,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,367,0,0,0,0,105,0,0,0,0,320,0,0,0,0,0,0
1554,PULASKI,MISSOURI,29,85,0,0,12,0,0,27,0,0,0,105,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,368,0,0,0,92,0,0,0,0,0,147,0,0,0,0,0,0
1555,PUTNAM,MISSOURI,29,86,0,0,206,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,230,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
1556,RALLS,MISSOURI,29,87,0,0,133,0,0,19,0,0,0,50,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,540,0,0,0,348,28,0,0,0,0,329,0,0,0,0,0,0
1557,RANDOLPH,MISSOURI,29,88,0,0,294,0,0,34,0,0,0,450,0,0,0,2892,0,0,0,0,0,97,0,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,166,0,0,240,2227,0,0,0,0,524,0,0,0,0,1275,0,0,0,0,0,0
1558,RAY,MISSOURI,29,89,0,0,1482,0,0,0,0,0,0,16,0,0,0,1556,0,0,0,0,0,137,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,2537,0,0,0,259,0,0,0,0,0,42,0,0,0,0,0,0
1559,REYNOLDS,MISSOURI,29,90,0,0,503,0,0,163,0,0,0,0,0,0,0,401,0,0,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,RIPLEY,MISSOURI,29,91,0,0,718,0,0,0,0,0,180,0,0,0,0,406,0,0,0,0,0,275,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,110,0,0,0,0,245,0,0,0,0,0,0
1561,SALINE,MISSOURI,29,98,0,0,438,0,0,127,0,0,0,765,0,0,0,1874,0,0,0,0,0,66,0,0,0,0,0,0,0,1471,0,0,483,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1218,0,0,0,0,183,0,0,230,2323,0,0,0,278,481,0,78,0,0,1564,0,0,0,0,0,0
1562,SCHUYLER,MISSOURI,29,99,0,0,405,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,122,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
1563,SCOTLAND,MISSOURI,29,100,0,0,262,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,576,142,0,0,0,192,121,0,0,0,0,0,0,0,0,0,0,0
1564,SCOTT,MISSOURI,29,101,0,0,221,0,0,91,0,0,80,452,0,0,0,626,0,0,0,0,0,135,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,88,0,0,0,2431,0,0,0,80,0,0,14,0,0,4264,0,0,0,0,0,0
1565,SHANNON,MISSOURI,29,102,0,0,307,0,0,124,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,SHELBY,MISSOURI,29,103,0,0,245,0,0,97,0,0,0,142,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,1612,0,0,0,0,33,0,0,0,0,549,0,0,0,0,0,0
1567,ST CHARLES,MISSOURI,29,92,0,0,34,0,0,54,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1984,0,0,0,0,0,0,0,0,47,0,68,0,0,0,0,0,0,3734,0,0,0,0,183,0,0,0,969,0,0,0,317,166,0,0,0,0,9820,0,0,0,0,0,0
1568,ST CLAIR,MISSOURI,29,93,0,0,147,0,0,0,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,61,688,0,0,55,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,180,0,0,0,0,0,0,0,597,326,0,0,0,0,77,0,0,0,0,30,0,0,0,0,0,0
1569,ST FRANCOIS,MISSOURI,29,94,0,0,1859,0,0,391,0,0,0,0,0,0,0,3062,0,0,0,0,0,167,0,0,0,0,0,0,139,846,0,0,0,0,0,0,0,0,0,0,0,66,0,30,0,0,0,0,0,0,754,0,0,0,0,65,0,0,500,2374,0,0,0,0,111,0,17,0,0,4571,0,0,0,0,0,0
1570,ST LOUIS,MISSOURI,29,95,0,0,3255,0,0,92,0,0,0,2786,0,0,0,956,0,0,0,0,0,75,0,0,0,0,0,0,1329,614,0,0,3978,0,0,0,0,0,0,0,0,53800,0,233,0,0,0,0,0,0,9663,0,0,0,0,544,0,0,2050,3104,0,0,0,364,2961,0,3979,0,0,50176,0,0,0,0,0,0
1571,ST LOUIS CITY,MISSOURI,29,96,0,0,24464,0,0,1739,0,0,0,19619,0,0,0,14360,0,0,0,0,0,979,0,0,0,0,0,0,2990,5350,0,0,15199,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,30751,0,0,0,0,5163,0,0,5769,9866,0,0,0,1822,12505,0,7276,0,0,206237,0,0,0,0,0,0
